PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived
3785,3,male,45.0,0,1,17.26,Q,2.0,0,0
3786,1,male,37.0,1,2,148.38,S,4.0,0,1
3787,3,male,44.0,0,0,55.95,S,1.0,1,0
3788,2,male,1.0,0,2,108.22,C,3.0,0,1
3789,1,female,26.0,0,1,224.72,S,2.0,0,1
3790,3,male,47.0,1,0,26.72,S,2.0,0,0
3791,1,male,23.0,0,2,156.72,S,3.0,0,1
3792,1,female,53.0,0,0,216.23,S,1.0,1,1
3793,3,female,49.0,1,0,29.33,S,2.0,0,1
3794,3,male,24.0,3,1,55.26,Q,5.0,0,0
3795,1,male,23.0,1,0,243.31124999999997,S,2.0,0,1
3796,3,male,17.0,1,0,20.25,S,2.0,0,0
3797,3,female,22.0,0,1,51.34,S,2.0,0,0
3798,1,male,14.0,0,1,243.31124999999997,C,2.0,0,1
3799,1,female,36.0,0,1,243.31124999999997,C,2.0,0,1
3800,3,male,11.0,1,0,18.78,S,2.0,0,0
3801,2,male,38.0,0,2,89.65,C,3.0,0,0
3802,3,female,38.0,2,0,8.17,S,3.0,0,0
3803,3,male,8.0,4,0,9.25,S,5.0,0,0
3804,3,male,50.0,0,0,55.32,C,1.0,1,0
3805,2,male,37.0,0,0,58.76,S,1.0,1,1
3806,3,male,40.0,0,0,31.64,C,1.0,1,0
3807,2,male,20.0,0,0,62.54,S,1.0,1,0
3808,2,male,38.0,0,2,87.21,Q,3.0,0,1
3809,1,female,45.0,2,3,153.1,S,6.0,0,1
3810,1,female,29.0,0,1,243.31124999999997,Q,2.0,0,1
3811,3,female,56.0,0,0,18.83,S,1.0,1,0
3812,2,male,31.0,0,1,109.1,S,2.0,0,1
3813,1,male,45.0,3,1,123.96,S,5.0,0,1
3814,3,female,34.0,1,0,37.29,Q,2.0,0,1
3815,2,male,38.0,2,1,68.93,S,4.0,0,0
3816,3,male,8.0,4,0,27.48,S,5.0,0,1
3817,2,male,35.0,0,0,99.11,C,1.0,1,1
3818,3,female,20.0,0,0,58.19,S,1.0,1,1
3819,3,male,19.0,0,0,37.05,S,1.0,1,0
3820,2,female,53.0,0,1,104.26,C,2.0,0,1
3821,2,female,27.0,1,0,64.6,S,2.0,0,1
3822,2,male,17.0,0,0,101.73,C,1.0,1,1
3823,3,female,25.0,0,2,27.81,S,3.0,0,1
3824,2,female,13.0,1,2,61.13,S,4.0,0,1
3825,1,male,49.0,1,0,243.31124999999997,S,2.0,0,1
3826,1,female,21.0,1,0,243.31124999999997,C,2.0,0,1
3827,2,male,37.0,0,0,59.36,C,1.0,1,0
3828,2,female,48.0,1,0,52.63,S,2.0,0,1
3829,3,male,23.0,0,0,12.99,S,1.0,1,0
3830,1,female,37.0,0,0,243.31124999999997,S,1.0,1,1
3831,2,female,17.0,1,1,86.89,C,3.0,0,1
3832,3,male,62.0,3,1,11.97,S,5.0,0,0
3833,3,male,42.0,0,0,48.34,S,1.0,1,1
3834,2,male,27.0,0,0,113.08,C,1.0,1,1
3835,2,male,20.0,0,0,58.43,C,1.0,1,1
3836,2,female,29.0,0,0,87.02,S,1.0,1,1
3837,3,male,26.0,2,0,33.76,C,3.0,0,0
3838,1,male,55.0,0,0,109.84,C,1.0,1,1
3839,3,male,14.0,1,0,13.21,Q,2.0,0,0
3840,3,female,32.0,1,0,51.72,S,2.0,0,1
3841,3,male,30.0,0,0,59.49,S,1.0,1,0
3842,1,male,28.0,0,0,243.31124999999997,Q,1.0,1,1
3843,2,female,29.0,0,0,50.21,S,1.0,1,1
3844,2,male,28.0,0,0,109.76,S,1.0,1,1
3845,1,female,41.0,0,0,201.31,S,1.0,1,1
3846,3,male,38.0,0,0,18.1,S,1.0,1,0
3847,3,male,35.0,2,0,34.97,S,3.0,0,0
3848,3,male,1.0,0,0,27.48,Q,1.0,1,0
3849,3,male,34.0,1,0,34.79,S,2.0,0,0
3850,1,female,8.0,0,1,125.12,S,2.0,0,1
3851,2,male,38.0,1,0,101.58,S,2.0,0,1
3852,1,male,49.0,4,0,161.47,S,5.0,0,1
3853,3,female,18.0,0,2,9.47,S,3.0,0,0
3854,3,male,27.0,2,2,45.86,Q,5.0,0,0
3855,3,male,22.0,1,0,43.86,S,2.0,0,0
3856,1,female,46.0,1,1,117.47,S,3.0,0,1
3857,2,female,31.0,1,0,72.11,C,2.0,0,1
3858,3,female,52.0,0,2,8.39,S,3.0,0,1
3859,2,male,35.0,0,0,114.36,C,1.0,1,1
3860,3,male,33.0,0,1,12.57,S,2.0,0,0
3861,3,male,31.0,0,1,40.61,C,2.0,0,0
3862,3,male,41.0,4,0,7.59,S,5.0,0,0
3863,2,male,7.0,1,1,84.87,C,3.0,0,1
3864,2,male,31.0,0,0,52.73,S,1.0,1,1
3865,1,female,29.0,2,0,243.31124999999997,S,3.0,0,1
3866,2,male,39.0,1,0,84.64,S,2.0,0,0
3867,2,male,28.0,0,2,41.45,S,3.0,0,1
3868,3,male,16.0,0,0,35.55,Q,1.0,1,0
3869,3,male,30.0,0,0,18.14,S,1.0,1,0
3870,1,female,16.0,2,0,168.28,S,3.0,0,1
3871,2,male,5.0,2,0,45.16,S,3.0,0,0
3872,1,female,39.0,0,0,116.61,Q,1.0,1,1
3873,1,male,38.0,0,1,243.31124999999997,S,2.0,0,1
3874,3,female,36.0,1,2,9.11,S,4.0,0,0
3875,1,male,47.0,3,0,243.31124999999997,S,4.0,0,1
3876,2,female,21.0,1,0,92.65,Q,2.0,0,1
3877,1,female,11.0,1,0,243.31124999999997,S,2.0,0,1
3878,3,female,29.0,0,0,28.89,S,1.0,1,1
3879,3,female,25.0,0,0,23.05,S,1.0,1,0
3880,1,female,19.0,0,0,172.25,S,1.0,1,1
3881,3,male,29.0,1,0,49.38,S,2.0,0,0
3882,3,male,22.0,0,0,45.24,S,1.0,1,0
3883,3,female,6.0,2,1,38.86,C,4.0,0,1
3884,1,female,24.0,0,2,124.69,C,3.0,0,1
3885,3,male,15.0,2,0,19.44,C,3.0,0,0
3886,3,male,33.0,0,1,44.82,S,2.0,0,0
3887,3,male,21.0,0,0,49.14,C,1.0,1,0
3888,3,male,44.0,1,2,11.39,S,4.0,0,0
3889,3,female,51.0,0,0,15.3,S,1.0,1,0
3890,2,female,39.0,3,1,56.86,S,5.0,0,1
3891,3,female,10.0,0,0,26.39,S,1.0,1,0
3892,3,male,50.0,0,0,35.98,S,1.0,1,0
3893,3,male,50.0,2,0,38.81,S,3.0,0,0
3894,2,male,30.0,2,0,95.48,S,3.0,0,0
3895,3,female,47.0,0,0,49.31,S,1.0,1,1
3896,3,female,23.0,3,0,20.41,S,4.0,0,1
3897,1,female,6.0,0,1,170.8,Q,2.0,0,1
3898,3,male,20.0,0,0,11.79,Q,1.0,1,0
3899,3,female,52.0,0,0,51.31,Q,1.0,1,1
3900,3,male,11.0,0,0,51.5,C,1.0,1,0
3901,2,female,30.0,0,0,89.72,Q,1.0,1,1
3902,2,male,30.0,0,0,87.02,C,1.0,1,0
3903,3,male,23.0,0,0,8.86,Q,1.0,1,0
3904,2,male,24.0,2,0,60.59,S,3.0,0,0
3905,3,male,31.0,0,0,10.03,C,1.0,1,0
3906,2,male,23.0,4,0,83.96,S,5.0,0,1
3907,3,male,12.0,1,0,42.3,S,2.0,0,0
3908,2,male,33.0,0,2,45.96,Q,3.0,0,1
3909,3,male,44.0,0,0,53.21,S,1.0,1,0
3910,2,male,41.0,0,1,113.58,S,2.0,0,0
3911,1,male,19.0,2,0,164.1,S,3.0,0,1
3912,2,male,14.0,0,0,40.87,C,1.0,1,0
3913,1,male,26.0,0,0,107.93,C,1.0,1,1
3914,3,female,50.0,2,0,27.67,S,3.0,0,1
3915,3,female,38.0,1,0,37.67,S,2.0,0,1
3916,2,male,39.0,0,0,116.36,Q,1.0,1,0
3917,3,male,42.0,0,0,36.21,C,1.0,1,0
3918,2,male,35.0,2,0,94.21,S,3.0,0,0
3919,3,male,32.0,2,1,53.79,C,4.0,0,0
3920,3,male,39.0,0,1,34.33,S,2.0,0,0
3921,3,male,23.0,0,0,37.33,S,1.0,1,0
3922,2,female,12.0,2,0,88.97,C,3.0,0,1
3923,3,male,39.0,1,0,47.03,C,2.0,0,0
3924,2,male,46.0,1,0,99.14,S,2.0,0,0
3925,3,female,15.0,0,1,31.23,S,2.0,0,0
3926,1,male,41.0,2,0,243.31124999999997,S,3.0,0,1
3927,3,male,52.0,0,0,16.01,Q,1.0,1,0
3928,3,female,30.0,0,0,9.88,C,1.0,1,1
3929,3,female,19.0,1,1,22.12,S,3.0,0,1
3930,1,male,32.0,0,0,243.31124999999997,S,1.0,1,0
3931,3,male,23.0,2,0,19.15,S,3.0,0,0
3932,1,female,22.0,0,0,213.57,C,1.0,1,1
3933,3,female,36.0,2,0,17.05,S,3.0,0,1
3934,1,male,9.0,0,0,144.34,S,1.0,1,1
3935,2,male,11.0,1,2,80.33,C,4.0,0,1
3936,3,male,30.0,0,0,42.86,S,1.0,1,0
3937,2,female,30.0,1,1,56.66,S,3.0,0,1
3938,1,male,34.0,1,0,193.16,S,2.0,0,1
3939,1,male,54.0,0,0,189.54,S,1.0,1,1
3940,2,female,31.0,0,1,93.23,C,2.0,0,1
3941,3,male,38.0,0,0,57.18,S,1.0,1,0
3942,3,male,17.0,2,1,58.86,S,4.0,0,0
3943,1,male,40.0,0,1,243.31124999999997,S,2.0,0,1
3944,2,male,23.0,0,0,42.44,S,1.0,1,1
3945,1,female,31.0,0,1,117.4,S,2.0,0,1
3946,1,male,29.0,3,2,243.31124999999997,S,6.0,0,1
3947,3,male,43.0,0,0,22.33,Q,1.0,1,0
3948,3,male,13.0,0,0,35.74,C,1.0,1,0
3949,1,female,1.0,1,0,164.25,C,2.0,0,1
3950,1,male,27.0,1,0,176.66,C,2.0,0,1
3951,1,female,36.0,0,0,216.77,C,1.0,1,1
3952,3,male,32.0,4,0,28.47,C,5.0,0,0
3953,3,female,46.0,1,0,20.04,S,2.0,0,1
3954,1,male,36.0,0,0,243.31124999999997,S,1.0,1,1
3955,1,female,23.0,0,0,243.31124999999997,S,1.0,1,1
3956,3,female,1.0,2,0,50.34,S,3.0,0,1
3957,3,male,27.0,0,0,38.86,Q,1.0,1,0
3958,2,male,43.0,0,1,44.45,S,2.0,0,0
3959,1,male,25.0,0,0,243.31124999999997,S,1.0,1,1
3960,1,male,30.0,1,0,243.31124999999997,S,2.0,0,1
3961,3,female,35.0,0,0,26.23,S,1.0,1,1
3962,2,male,17.0,1,0,103.22,Q,2.0,0,1
3963,1,male,38.0,0,0,190.59,S,1.0,1,1
3964,3,female,51.0,1,1,58.09,C,3.0,0,0
3965,1,male,28.0,1,0,163.0,S,2.0,0,1
3966,3,male,15.0,0,2,48.4,Q,3.0,0,0
3967,2,male,29.0,1,0,56.8,S,2.0,0,1
3968,1,male,1.0,0,0,177.81,C,1.0,1,1
3969,3,male,34.0,1,1,28.95,S,3.0,0,0
3970,2,female,36.0,0,1,83.55,S,2.0,0,1
3971,3,female,52.0,0,0,34.03,S,1.0,1,1
3972,3,male,27.0,3,2,7.94,S,6.0,0,0
3973,2,female,35.0,4,0,43.45,S,5.0,0,1
3974,3,female,19.0,0,1,28.32,S,2.0,0,1
3975,2,male,25.0,0,0,42.14,S,1.0,1,1
3976,3,male,10.0,0,1,44.83,S,2.0,0,0
3977,2,female,27.0,2,0,65.97,S,3.0,0,1
3978,3,male,26.0,0,0,17.21,S,1.0,1,0
3979,1,male,34.0,0,0,188.86,Q,1.0,1,1
3980,2,female,22.0,0,0,77.75,S,1.0,1,1
3981,3,male,31.0,3,0,18.73,S,4.0,0,0
3982,3,male,26.0,0,0,8.71,S,1.0,1,0
3983,1,male,26.0,0,0,156.12,S,1.0,1,0
3984,1,male,31.0,0,2,243.31124999999997,S,3.0,0,1
3985,3,female,31.0,0,0,17.17,S,1.0,1,1
3986,3,male,40.0,1,1,45.42,C,3.0,0,0
3987,1,female,28.0,3,0,220.46,Q,4.0,0,1
3988,2,male,25.0,2,0,50.7,S,3.0,0,0
3989,2,male,28.0,0,0,76.44,S,1.0,1,0
3990,3,male,21.0,2,0,42.38,S,3.0,0,0
3991,1,female,25.0,0,0,243.31124999999997,S,1.0,1,1
3992,1,female,56.0,0,0,153.05,S,1.0,1,1
3993,3,female,18.0,4,0,21.32,C,5.0,0,1
3994,1,male,26.0,0,0,144.74,S,1.0,1,1
3995,2,female,25.0,0,0,75.2,S,1.0,1,1
3996,2,male,27.0,4,1,106.99,S,6.0,0,0
3997,2,female,26.0,0,1,79.67,Q,2.0,0,1
3998,2,male,34.0,1,1,48.54,S,3.0,0,0
3999,3,female,8.0,3,3,33.66,C,6.0,0,1
4000,1,male,43.0,0,0,243.31124999999997,S,1.0,1,0
4001,3,male,38.0,0,0,35.44,S,1.0,1,0
4002,3,male,14.0,0,1,5.19,S,2.0,0,0
4003,3,male,1.0,0,0,32.59,S,1.0,1,0
4004,1,male,17.0,0,1,205.11,S,2.0,0,1
4005,1,male,27.0,1,0,243.31124999999997,C,2.0,0,1
4006,2,female,62.375,0,0,70.92,S,1.0,1,1
4007,2,female,37.0,0,0,57.35,S,1.0,1,1
4008,2,male,7.0,0,3,114.05,S,4.0,0,1
4009,3,male,21.0,0,1,13.03,S,2.0,0,1
4010,1,male,29.0,2,1,243.31124999999997,C,4.0,0,1
4011,1,female,33.0,0,1,207.37,S,2.0,0,1
4012,2,female,13.0,2,0,70.71,S,3.0,0,1
4013,3,female,28.0,0,0,49.4,S,1.0,1,1
4014,1,female,21.0,0,1,141.23,C,2.0,0,1
4015,3,female,16.0,0,0,25.81,S,1.0,1,1
4016,2,female,33.0,0,0,47.59,S,1.0,1,1
4017,3,female,40.0,1,0,25.25,S,2.0,0,1
4018,3,male,41.0,0,0,52.25,S,1.0,1,0
4019,2,female,37.0,3,0,40.18,C,4.0,0,1
4020,1,male,24.0,0,0,243.31124999999997,S,1.0,1,0
4021,2,female,39.0,3,1,89.54,S,5.0,0,1
4022,1,male,34.0,0,1,243.31124999999997,S,2.0,0,1
4023,3,male,32.0,0,0,13.09,S,1.0,1,0
4024,3,female,22.0,0,0,9.76,S,1.0,1,1
4025,3,male,24.0,0,0,18.29,C,1.0,1,0
4026,3,male,31.0,2,2,45.51,S,5.0,0,0
4027,2,male,62.0,0,0,96.94,S,1.0,1,0
4028,1,female,34.0,0,0,243.31124999999997,S,1.0,1,1
4029,3,male,22.0,0,0,19.86,Q,1.0,1,0
4030,2,male,19.0,0,0,104.03,S,1.0,1,1
4031,3,female,24.0,2,2,17.67,S,5.0,0,1
4032,2,male,58.0,1,2,113.33,Q,4.0,0,1
4033,1,female,25.0,1,0,243.31124999999997,S,2.0,0,1
4034,3,male,42.0,0,0,7.25,S,1.0,1,0
4035,1,male,25.0,3,0,101.94,S,4.0,0,1
4036,3,male,33.0,1,1,50.49,S,3.0,0,0
4037,3,female,40.0,0,1,46.89,S,2.0,0,1
4038,3,male,23.0,0,0,43.02,C,1.0,1,0
4039,3,male,22.0,2,0,47.37,S,3.0,0,0
4040,3,female,52.0,0,2,59.7,S,3.0,0,1
4041,3,female,43.0,1,0,47.36,S,2.0,0,1
4042,2,female,40.0,0,0,63.22,S,1.0,1,1
4043,2,male,40.0,0,0,53.83,C,1.0,1,0
4044,3,female,36.0,1,0,23.53,S,2.0,0,1
4045,2,male,56.0,1,1,76.13,Q,3.0,0,1
4046,2,female,31.0,0,0,88.1,C,1.0,1,1
4047,2,male,38.0,1,0,61.28,C,2.0,0,1
4048,3,male,11.0,0,0,47.97,S,1.0,1,0
4049,3,male,19.0,1,0,55.03,S,2.0,0,0
4050,1,male,14.0,3,2,243.31124999999997,S,6.0,0,1
4051,3,male,47.0,2,0,36.87,S,3.0,0,0
4052,3,male,1.0,0,2,31.49,S,3.0,0,0
4053,3,female,25.0,0,2,47.44,S,3.0,0,1
4054,3,female,1.0,1,2,25.85,Q,4.0,0,1
4055,3,male,19.0,0,2,43.99,S,3.0,0,0
4056,1,male,24.0,0,0,243.31124999999997,S,1.0,1,0
4057,3,male,48.0,3,2,11.11,S,6.0,0,0
4058,1,female,35.0,0,0,243.31124999999997,S,1.0,1,1
4059,3,female,19.0,0,0,11.55,S,1.0,1,1
4060,3,female,44.0,0,0,6.79,S,1.0,1,1
4061,2,male,30.0,0,0,45.68,S,1.0,1,0
4062,1,male,30.0,0,0,115.06,S,1.0,1,0
4063,3,male,14.0,2,0,11.97,S,3.0,0,0
4064,2,male,17.0,0,0,72.54,S,1.0,1,0
4065,3,male,19.0,0,0,37.88,S,1.0,1,0
4066,1,male,31.0,2,0,107.21,S,3.0,0,1
4067,1,female,31.0,1,1,243.31124999999997,S,3.0,0,1
4068,3,male,50.0,1,0,46.53,S,2.0,0,0
4069,3,female,35.0,0,0,5.92,S,1.0,1,1
4070,3,female,1.0,2,0,13.08,C,3.0,0,1
4071,2,male,33.0,0,0,113.53,S,1.0,1,0
4072,3,male,11.0,0,0,45.34,S,1.0,1,0
4073,3,male,17.0,0,0,30.53,Q,1.0,1,0
4074,3,male,19.0,0,0,39.64,S,1.0,1,0
4075,3,female,21.0,0,0,51.54,S,1.0,1,1
4076,3,male,12.0,1,0,51.33,Q,2.0,0,0
4077,2,male,33.0,0,2,98.45,S,3.0,0,1
4078,2,male,12.0,1,0,118.27,Q,2.0,0,1
4079,3,male,35.0,0,1,40.09,S,2.0,0,0
4080,1,female,59.0,0,1,201.42,S,2.0,0,1
4081,3,female,13.0,0,0,57.02,S,1.0,1,1
4082,1,male,26.0,3,3,243.31124999999997,S,6.0,0,1
4083,3,female,1.0,2,1,25.4,S,4.0,0,1
4084,3,male,26.0,3,1,54.89,C,5.0,0,0
4085,1,female,38.0,1,0,172.14,S,2.0,0,1
4086,1,female,39.0,1,0,243.31124999999997,Q,2.0,0,1
4087,1,male,31.0,1,0,209.87,S,2.0,0,1
4088,3,male,42.0,1,0,26.18,C,2.0,0,0
4089,3,female,62.375,0,1,47.05,S,2.0,0,1
4090,1,male,52.0,0,2,229.9,S,3.0,0,1
4091,3,male,23.0,0,0,26.11,S,1.0,1,0
4092,2,female,11.0,0,1,63.67,S,2.0,0,1
4093,2,male,25.0,0,1,67.78,S,2.0,0,0
4094,3,male,18.0,0,0,17.49,S,1.0,1,0
4095,2,male,36.0,0,0,117.99,S,1.0,1,1
4096,2,male,15.0,0,0,101.09,S,1.0,1,0
4097,1,female,29.0,4,1,243.31124999999997,S,6.0,0,1
4098,1,female,41.0,0,1,243.31124999999997,C,2.0,0,1
4099,2,male,29.0,0,0,82.09,S,1.0,1,0
4100,1,female,18.0,2,0,125.02,S,3.0,0,1
4101,3,male,45.0,0,1,42.93,Q,2.0,0,0
4102,2,male,6.0,0,1,73.73,S,2.0,0,1
4103,3,female,26.0,0,0,53.87,Q,1.0,1,1
4104,1,male,29.0,0,0,180.02,Q,1.0,1,1
4105,2,female,30.0,0,1,48.68,S,2.0,0,1
4106,3,female,32.0,0,0,13.07,Q,1.0,1,1
4107,3,female,38.0,0,0,46.12,S,1.0,1,0
4108,1,male,30.0,1,1,243.31124999999997,Q,3.0,0,1
4109,3,female,25.0,0,0,53.28,S,1.0,1,1
4110,3,male,25.0,1,1,55.86,S,3.0,0,0
4111,3,male,22.0,0,0,33.0,C,1.0,1,0
4112,3,male,40.0,0,0,41.03,C,1.0,1,0
4113,1,male,22.0,2,0,243.31124999999997,S,3.0,0,1
4114,1,male,41.0,0,0,117.92,S,1.0,1,1
4115,3,female,30.0,2,0,31.03,S,3.0,0,0
4116,2,male,23.0,0,1,100.23,C,2.0,0,1
4117,3,male,38.0,2,0,54.59,S,3.0,0,0
4118,2,male,21.0,0,2,109.65,C,3.0,0,1
4119,1,male,38.0,0,0,243.31124999999997,S,1.0,1,1
4120,3,male,33.0,1,0,27.11,S,2.0,0,0
4121,2,male,22.0,1,0,117.64,S,2.0,0,1
4122,3,male,37.0,0,1,6.63,C,2.0,0,0
4123,3,male,37.0,4,0,17.97,Q,5.0,0,0
4124,3,male,45.0,0,0,53.81,S,1.0,1,0
4125,3,male,43.0,0,2,12.14,Q,3.0,0,0
4126,3,male,36.0,0,0,7.83,Q,1.0,1,0
4127,3,male,15.0,1,0,36.93,C,2.0,0,0
4128,3,male,62.0,3,0,57.06,C,4.0,0,0
4129,2,male,12.0,0,0,73.69,S,1.0,1,1
4130,1,male,42.0,0,0,210.57,S,1.0,1,1
4131,2,female,36.0,1,1,49.0,S,3.0,0,1
4132,1,male,15.0,0,0,183.26,C,1.0,1,0
4133,3,male,28.0,0,0,57.06,Q,1.0,1,0
4134,3,female,29.0,0,0,28.46,S,1.0,1,0
4135,3,male,47.0,0,2,24.26,C,3.0,0,0
4136,1,male,21.0,0,0,243.31124999999997,C,1.0,1,0
4137,3,male,27.0,0,0,49.77,S,1.0,1,0
4138,2,female,1.0,1,0,95.96,S,2.0,0,1
4139,3,male,53.0,1,1,24.67,C,3.0,0,0
4140,3,male,16.0,0,0,30.42,S,1.0,1,0
4141,2,male,34.0,0,0,48.43,S,1.0,1,0
4142,1,female,29.0,0,1,243.31124999999997,S,2.0,0,1
4143,1,male,29.0,0,0,168.96,C,1.0,1,1
4144,3,male,41.0,1,0,29.98,S,2.0,0,0
4145,3,male,52.0,4,0,25.71,C,5.0,0,0
4146,3,male,33.0,1,1,29.58,S,3.0,0,0
4147,1,female,39.0,1,0,229.24,S,2.0,0,1
4148,2,male,34.0,0,0,105.4,S,1.0,1,1
4149,3,male,43.0,0,2,56.04,C,3.0,0,0
4150,3,male,24.0,2,0,32.03,S,3.0,0,0
4151,1,male,44.0,3,0,135.84,S,4.0,0,1
4152,1,male,44.0,0,1,100.49,S,2.0,0,1
4153,3,female,44.0,0,0,23.19,C,1.0,1,1
4154,2,male,21.0,1,0,74.82,S,2.0,0,1
4155,2,female,28.0,0,0,107.92,S,1.0,1,1
4156,1,female,33.0,1,0,243.31124999999997,S,2.0,0,1
4157,3,male,12.0,1,1,26.78,S,3.0,0,0
4158,3,male,51.0,0,0,59.6,S,1.0,1,0
4159,3,male,30.0,4,0,40.05,S,5.0,0,0
4160,3,male,34.0,4,2,23.38,S,6.0,0,0
4161,3,male,22.0,3,0,18.75,S,4.0,0,0
4162,1,male,13.0,0,0,141.94,S,1.0,1,1
4163,3,male,22.0,0,0,27.09,S,1.0,1,0
4164,2,female,33.0,0,0,69.58,C,1.0,1,1
4165,3,male,39.0,0,0,12.44,S,1.0,1,0
4166,2,male,32.0,0,0,42.53,S,1.0,1,0
4167,1,male,35.0,0,0,243.31124999999997,C,1.0,1,1
4168,1,female,26.0,1,1,105.12,S,3.0,0,1
4169,2,female,36.0,0,1,93.73,S,2.0,0,1
4170,1,female,49.0,0,0,212.1,S,1.0,1,1
4171,1,female,39.0,0,0,243.31124999999997,S,1.0,1,1
4172,3,male,41.0,1,0,15.46,S,2.0,0,0
4173,2,female,34.0,1,0,60.73,C,2.0,0,1
4174,3,female,10.0,0,1,30.06,S,2.0,0,1
4175,3,female,16.0,3,0,22.86,S,4.0,0,0
4176,3,female,36.0,0,0,50.84,Q,1.0,1,0
4177,3,female,30.0,0,0,32.77,S,1.0,1,1
4178,3,male,36.0,1,0,10.03,S,2.0,0,0
4179,2,male,52.0,1,0,117.33,S,2.0,0,1
4180,2,female,39.0,0,2,75.74,Q,3.0,0,1
4181,2,male,46.0,2,1,114.21,S,4.0,0,1
4182,3,male,31.0,2,0,19.01,S,3.0,0,0
4183,3,female,20.0,0,0,14.2,S,1.0,1,1
4184,2,male,29.0,0,0,71.7,S,1.0,1,0
4185,1,male,20.0,0,2,234.9,S,3.0,0,1
4186,3,male,50.0,0,2,27.56,S,3.0,0,0
4187,1,male,40.0,0,0,101.77,S,1.0,1,1
4188,3,female,37.0,1,1,17.77,Q,3.0,0,1
4189,3,male,46.0,0,0,11.32,C,1.0,1,0
4190,3,male,4.0,1,0,36.38,C,2.0,0,0
4191,3,male,38.0,0,1,56.29,S,2.0,0,0
4192,3,female,13.0,0,0,12.58,S,1.0,1,1
4193,2,male,30.0,0,1,60.04,S,2.0,0,0
4194,3,male,26.0,0,0,29.08,S,1.0,1,0
4195,3,male,39.0,0,0,21.17,S,1.0,1,0
4196,1,female,33.0,1,0,243.31124999999997,S,2.0,0,1
4197,1,male,47.0,1,0,175.05,S,2.0,0,1
4198,2,male,22.0,0,0,115.04,S,1.0,1,0
4199,2,male,39.0,1,0,68.74,S,2.0,0,0
4200,3,male,32.0,0,0,9.47,S,1.0,1,0
4201,3,male,9.0,0,0,37.72,C,1.0,1,0
4202,1,male,18.0,0,1,243.31124999999997,S,2.0,0,1
4203,1,male,28.0,1,0,243.31124999999997,Q,2.0,0,1
4204,3,male,44.0,0,0,37.77,C,1.0,1,0
4205,1,male,36.0,0,0,243.31124999999997,C,1.0,1,0
4206,2,female,15.0,0,0,82.06,Q,1.0,1,1
4207,3,male,28.0,3,0,47.96,S,4.0,0,0
4208,3,male,56.0,1,0,7.09,S,2.0,0,0
4209,1,male,31.0,1,0,123.52,C,2.0,0,1
4210,1,male,26.0,1,0,103.01,S,2.0,0,1
4211,1,male,36.0,0,0,243.31124999999997,S,1.0,1,0
4212,3,male,40.0,1,3,27.94,S,5.0,0,0
4213,3,female,24.0,2,0,36.65,S,3.0,0,1
4214,1,male,37.0,0,1,243.31124999999997,Q,2.0,0,1
4215,3,female,26.0,0,0,39.12,S,1.0,1,1
4216,3,female,39.0,0,0,27.23,S,1.0,1,1
4217,1,male,32.0,0,0,243.31124999999997,Q,1.0,1,1
4218,2,male,36.0,2,2,103.14,S,5.0,0,1
4219,3,male,20.0,0,0,45.94,C,1.0,1,0
4220,2,female,19.0,0,0,76.75,Q,1.0,1,1
4221,2,female,42.0,2,0,98.31,C,3.0,0,1
4222,3,male,29.0,0,0,45.87,S,1.0,1,0
4223,3,male,34.0,0,2,7.72,C,3.0,0,0
4224,3,female,26.0,2,1,16.07,S,4.0,0,1
4225,3,male,42.0,0,1,21.06,S,2.0,0,0
4226,3,male,22.0,1,0,37.7,S,2.0,0,0
4227,2,male,28.0,0,2,63.79,S,3.0,0,0
4228,3,male,40.0,0,0,8.32,C,1.0,1,0
4229,2,male,45.0,0,0,68.92,S,1.0,1,0
4230,1,male,23.0,0,1,243.31124999999997,S,2.0,0,1
4231,3,male,55.0,3,0,15.09,S,4.0,0,0
4232,3,female,34.0,4,0,34.99,C,5.0,0,0
4233,2,male,16.0,2,0,47.28,C,3.0,0,0
4234,3,male,35.0,0,0,22.41,S,1.0,1,0
4235,1,male,25.0,3,0,243.31124999999997,S,4.0,0,1
4236,2,female,36.0,1,0,116.05,S,2.0,0,1
4237,1,female,29.0,0,1,116.19,S,2.0,0,1
4238,3,female,31.0,1,1,19.6,S,3.0,0,1
4239,3,male,18.0,0,2,34.72,C,3.0,0,0
4240,2,male,43.0,0,0,61.22,S,1.0,1,0
4241,3,female,15.0,2,1,15.8,S,4.0,0,0
4242,2,male,16.0,1,1,107.02,C,3.0,0,1
4243,3,male,35.0,0,0,13.3,S,1.0,1,0
4244,2,male,51.0,0,0,52.62,S,1.0,1,0
4245,2,male,25.0,2,0,61.77,Q,3.0,0,0
4246,3,male,39.0,1,0,17.38,S,2.0,0,0
4247,2,male,44.0,0,0,114.14,C,1.0,1,1
4248,1,male,41.0,0,0,243.31124999999997,C,1.0,1,0
4249,3,female,26.0,0,0,34.59,S,1.0,1,1
4250,3,female,16.0,4,0,44.81,S,5.0,0,0
4251,2,female,1.0,0,0,112.43,S,1.0,1,1
4252,1,male,27.0,0,1,147.95,S,2.0,0,1
4253,2,female,45.0,0,1,88.05,S,2.0,0,1
4254,3,female,15.0,2,0,16.73,S,3.0,0,1
4255,1,male,39.0,1,0,243.31124999999997,C,2.0,0,1
